content,current_date,date,rating,reviewer_name,title,total_rating
Too small to use. Fabric was very soft but problem  was with the size.,2020/02/27,14 Oct 2018,2,shajjad a.,Gerber Baby Towels Set - 8 Pieces,3.9
reasonably priced and good quality ,2020/02/27,06 Feb 2019,5,Marium H.,Gerber Baby Towels Set - 8 Pieces,3.9
Not bad! Price could be lesser,2020/02/27,26 Feb 2019,4,Mahbub R.,Gerber Baby Towels Set - 8 Pieces,3.9
valo. tobe price arektu kom hole adjust hoto,2020/02/27,04 Dec 2018,4,Kamrul H.,Gerber Baby Towels Set - 8 Pieces,3.9
quality is good  and soft.,2020/02/27,03 Feb 2019,5,Md. H.,Gerber Baby Towels Set - 8 Pieces,3.9
pura e faltu .....,2020/02/27,10 Jan 2019,1,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
Valoi legeche..Satisfied.,2020/02/27,24 Nov 2018,4,পলাশ শ.,Gerber Baby Towels Set - 8 Pieces,3.9
"Product quality not 
Good",2020/02/27,25 Oct 2018,2,Shalina A.,Gerber Baby Towels Set - 8 Pieces,3.9
Its ok,2020/02/27,25 Oct 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
"good
",2020/02/27,1  week ago,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
"Good
",2020/02/27,3  weeks ago,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
GOOD ,2020/02/27,27 Dec 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
nice,2020/02/27,13 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,1  day ago,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,3  weeks ago,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,3  weeks ago,5,raj_mad N.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,3  weeks ago,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,3  weeks ago,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,4  weeks ago,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,19 Jan 2020,4,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,28 Dec 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,22 Dec 2019,3,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,14 Dec 2019,4,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,13 Dec 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,03 Dec 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,03 Dec 2019,4,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,24 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,22 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,22 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,20 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,16 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,16 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,12 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,11 Nov 2019,1,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,11 Nov 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,15 Oct 2019,3,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,13 Oct 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,13 Oct 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,11 Oct 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,01 Oct 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,27 Sep 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,24 Sep 2019,3,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,22 Sep 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,22 Sep 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,20 Sep 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,17 Sep 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,17 Sep 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,15 Sep 2019,5,Tiza A.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,14 Sep 2019,5,Cynthia M.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,09 Sep 2019,5,A. Z.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,08 Sep 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,04 Sep 2019,5,Kawsar A.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,03 Sep 2019,5,md. A.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,28 Aug 2019,3,Md J.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,27 Aug 2019,3,Mohammad M.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,14 Aug 2019,3,Shakil A.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,05 Aug 2019,2,Shahola T.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,23 Jul 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,20 Jul 2019,1,Reshma Z.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,18 Jul 2019,3,Md B.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,12 Jul 2019,5,এম.এ. শ.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,04 Jul 2019,5,Farjana A.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,01 Jul 2019,5,Mahbub H.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,01 Jul 2019,5,ahnaf R.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,25 Jun 2019,5,Md. H.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,19 May 2019,1,Md. Z.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,15 May 2019,1,Abdul M.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,14 May 2019,1,Humayun K.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,12 May 2019,5,Khaled R.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,09 May 2019,1,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,07 May 2019,1,Syeda K.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,30 Apr 2019,2,Shamim R.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,21 Apr 2019,3,Sowrov H.,Gerber Baby Towels Set - 8 Pieces,3.9
Nice,2020/02/27,06 Nov 2018,4,Ashikur R.,Gerber Baby Towels Set - 8 Pieces,3.9
"ভালো পন্য, দামটা একটু কম হওয়া দরকার।",2020/02/27,23 May 2018,5,ভালো প.,Gerber Baby Towels Set - 8 Pieces,3.9
excellent :),2020/02/27,07 Jul 2019,5,Rejwanul A.,Gerber Baby Towels Set - 8 Pieces,3.9
its good,2020/02/27,07 Jul 2019,5,Nusrat Z.,Gerber Baby Towels Set - 8 Pieces,3.9
"It is a garbage, waste of money. It is not cotton and can’t be used as napkin. Actually. You can’t even use it as towel as well. It may be a toy for your kid but too expensive toy!!",2020/02/27,02 Jul 2019,1,Elyus R.,Gerber Baby Towels Set - 8 Pieces,3.9
বা‌জে কাপ‌ড়ের। খসখ‌সে। শিশু‌দের উপযুক্ত নয়।,2020/02/27,26 Jun 2019,1,Subrata D.,Gerber Baby Towels Set - 8 Pieces,3.9
খুবই ছোট সাইজের ,2020/02/27,25 Jun 2019,1,Noor A.,Gerber Baby Towels Set - 8 Pieces,3.9
aita to rumal,2020/02/27,18 Jun 2019,1,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
Size. too small to use,2020/02/27,28 May 2019,5,Majharul H.,Gerber Baby Towels Set - 8 Pieces,3.9
faltu,2020/02/27,27 May 2019,1,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
product is okay...should be mentioned zero size...,2020/02/27,22 May 2019,3,S M.,Gerber Baby Towels Set - 8 Pieces,3.9
good quality,2020/02/27,11 May 2019,5,Habiba U.,Gerber Baby Towels Set - 8 Pieces,3.9
Timely arrive. Good quality as per description.,2020/02/27,28 Apr 2019,5,M. M.,Gerber Baby Towels Set - 8 Pieces,3.9
Expiry date এবং মূল্যের স্টিকার তুলে দেয়া ছিল যা সন্দেহজনক!,2020/02/27,26 Apr 2019,2,Md M.,Gerber Baby Towels Set - 8 Pieces,3.9
very bed items. its cheting,2020/02/27,25 Apr 2019,5,Raima K.,Gerber Baby Towels Set - 8 Pieces,3.9
good product ,2020/02/27,22 Apr 2019,5,Zabid F.,Gerber Baby Towels Set - 8 Pieces,3.9
That are not towels at all.,2020/02/27,21 Apr 2019,1,ASM D.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,13 Apr 2019,4,Abu B.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,07 Apr 2019,5,Chonchol S.,Gerber Baby Towels Set - 8 Pieces,3.9
Very Small size,2020/02/27,27 Mar 2019,1,Sagor M.,Gerber Baby Towels Set - 8 Pieces,3.9
Kaporer quality arek2 better hole valo hoto. ,2020/02/27,23 Mar 2019,4,Sarah T.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,22 Mar 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,22 Mar 2019,5,Adnan,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,19 Mar 2019,1,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,18 Mar 2019,5,Shaila S.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,13 Mar 2019,5,A.S. M.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,26 Feb 2019,5,Syed H.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,07 Feb 2019,4,Mazedur R.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,06 Feb 2019,4,mizanur R.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,23 Jan 2019,3,Mohammad I.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,19 Jan 2019,1,Md H.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,14 Jan 2019,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
