content,current_date,date,rating,reviewer_name,title,total_rating
"I am happy with the discount however, as a fast delivery option it takes too much time to deliver",2020/02/25,1  week ago,5,by Daraz Customer,Samsung Galaxy A10s - Android 9.0 (Pie) - 2GB/32GB - Dual Camera - Full HD,4.8
Camera quality is as like VGA.,2020/02/25,1  week ago,1,by Daraz Customer,Samsung Galaxy A10s - Android 9.0 (Pie) - 2GB/32GB - Dual Camera - Full HD,4.8
good,2020/02/25,2  weeks ago,5,by Daraz Customer,Samsung Galaxy A10s - Android 9.0 (Pie) - 2GB/32GB - Dual Camera - Full HD,4.8
,2020/02/25,4  days ago,5,by Daraz Customer,Samsung Galaxy A10s - Android 9.0 (Pie) - 2GB/32GB - Dual Camera - Full HD,4.8
nice original products thanks daraz I'm happy,2020/02/25,13 Nov 2019,5,by Daraz Customer,Samsung Galaxy M40 - Smartphone - 6.3 - 6GB RAM - 128GB ROM - 32MP Camera,4.6
"Everything is fine. Didn't get any invoice, how could I claim if required.",2020/02/25,15 Nov 2019,5,by Daraz Customer,Samsung Galaxy M40 - Smartphone - 6.3 - 6GB RAM - 128GB ROM - 32MP Camera,4.6
অনেক ভালো একটি ফোন। ০৯ দিন হলো হাতে পেয়েছি। অরিজিনাল ফোন। ধন্যবাদ দারাজকে।,2020/02/25,1  week ago,5,by Daraz Customer,Samsung Galaxy M40 - Smartphone - 6.3 - 6GB RAM - 128GB ROM - 32MP Camera,4.6
just awesome....satisfied 🥰🥰🥰🥰,2020/02/25,19 Nov 2019,5,by Daraz Customer,Samsung Galaxy M40 - Smartphone - 6.3 - 6GB RAM - 128GB ROM - 32MP Camera,4.6
Recommended...,2020/02/25,21 Jan 2020,5,by Pran M.,"Samsung Galaxy A50s - 6GB/128GB - Super AMOLED FHD - Triple Camera 48MP, 8MP, 5MP - Selfie Camera 32MP",5.0
awesome handset. super fast delivery.,2020/02/25,20 Jan 2020,5,by Daraz Customer,"Samsung Galaxy A50s - 6GB/128GB - Super AMOLED FHD - Triple Camera 48MP, 8MP, 5MP - Selfie Camera 32MP",5.0
"i have got a very good product, alhamdurillah. but you should not take me as a reason of taking this product.",2020/02/25,2  weeks ago,5,by Daraz Customer,"Samsung Galaxy A50s - 6GB/128GB - Super AMOLED FHD - Triple Camera 48MP, 8MP, 5MP - Selfie Camera 32MP",5.0
Good product and faster delivery,2020/02/25,24 Jan 2020,5,by Daraz Customer,"Samsung Galaxy A50s - 6GB/128GB - Super AMOLED FHD - Triple Camera 48MP, 8MP, 5MP - Selfie Camera 32MP",5.0
Nice design. Super fast delivery.,2020/02/25,22 Jan 2020,5,by Irfanul K.,"Samsung Galaxy A50s - 6GB/128GB - Super AMOLED FHD - Triple Camera 48MP, 8MP, 5MP - Selfie Camera 32MP",5.0
