content,current_date,date,rating,reviewer_name,title,total_rating
"ভাইয়া ভালো প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ🌷 আপনাকে, সবগুলো ভাল কাজ করে এবং অরজিনাল প্রোডাক্ট।

চোখ বন্ধ করে কিনতে পারেন। 
",2020/02/27,10 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"i have gotten original product, Thank you #Gadget_Lab
product khubi valo lagse...next time abr order korte pari, thokhon oo original product diyen❤",2020/02/27,31 Aug 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
product is original... fullfilled all the criterion..delivery quick...,2020/02/27,06 Dec 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
প্রোডাক্ট ভালো। ডেলিভারি ও ভালো। কিন্তু প্যাকেটে dm9 কেটে dm 10 লেখা। ,2020/02/27,20 Sep 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Product is very good and accurate. ,2020/02/27,3  weeks ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Got orginal product... thanks ....,2020/02/27,2  weeks ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
,2020/02/27,19 Oct 2019,5,Tahorim C.,DM10 In Ear Earphone - Black,4.5
this is really awesome..... thanks daraz and Gadgets lab... 👌👌❤️,2020/02/27,08 Dec 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Almost Good product with this price. Also less price than market. ,2020/02/27,17 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
it's good. sotti bolte valo service pele review diteo valo lage.,2020/02/27,24 Jan 2020,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"great product,,,, Service joss",2020/02/27,16 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"Good enough. Thanks to Daraz & Seller. Got within two days. 

",2020/02/27,26 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
wow nice product form seller,2020/02/27,14 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"Sound Is so Good..  best quality earphone in this budget.. 
 ",2020/02/27,17 Oct 2019,5,Shahariar S.,DM10 In Ear Earphone - Black,4.5
সাউন্ড কয়ালিটি খুব ভালো💜💜,2020/02/27,18 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
sound quality is so good 😍,2020/02/27,12 Sep 2019,5,Tasnia S.,DM10 In Ear Earphone - Black,4.5
The delivery was faster. The product is looking authentic.,2020/02/27,13 Sep 2019,5,Nuruzzaman N.,DM10 In Ear Earphone - Black,4.5
satisfied by their service. let's se how long it goes on.,2020/02/27,03 Dec 2019,4,Farhad H.,DM10 In Ear Earphone - Black,4.5
অনেক ভালো একটি প্রোডাক্ট।এবং অরিজিনাল।ধন্যবাদ সেলার কে।,2020/02/27,17 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
good and authentic.. ,2020/02/27,05 Oct 2019,5,pranto,DM10 In Ear Earphone - Black,4.5
Joss sound quality. ,2020/02/27,20 Aug 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
খুবই ভালো সাউন্ড কোয়ালিটি। বেস লাভার দের জন্য বেস্ট।❤,2020/02/27,15 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Original products. without doubt you can order this. ,2020/02/27,09 Oct 2019,5,Habibul B.,DM10 In Ear Earphone - Black,4.5
quality of this headphone very good. Balanced Sound .,2020/02/27,15 Sep 2019,5,hossain,DM10 In Ear Earphone - Black,4.5
Motamoti valoi.....,2020/02/27,23 Sep 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
very fast delivery. authentic product. recommended. ,2020/02/27,27 Sep 2019,5,Md S.,DM10 In Ear Earphone - Black,4.5
"Product us good 👌❤️
And delivery was quite fast 💜",2020/02/27,17 Sep 2019,5,Mn E.,DM10 In Ear Earphone - Black,4.5
"Valoi  sob thik thak ase.....great experience. 
",2020/02/27,11 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
