content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/25,20 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 4GB RAM - 64GB ROM - 8MP Front Camera,5.0
,2020/02/25,19 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 4GB RAM - 64GB ROM - 8MP Front Camera,5.0
product is very good. ,2020/02/25,19 Nov 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 128GB ROM - 20MP Selfie Camera,4.8
product was good ,2020/02/25,19 Jan 2020,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 128GB ROM - 20MP Selfie Camera,4.8
,2020/02/25,13 Dec 2019,5,Makbul H.,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 128GB ROM - 20MP Selfie Camera,4.8
,2020/02/25,13 Dec 2019,5,rakibul K.,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 128GB ROM - 20MP Selfie Camera,4.8
"original product, deliver time just wow",2020/02/25,20 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
very good product.thanks alot daraz.,2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
nothing to say just wow,2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
 চরম একটি ফোন পেয়েছি,2020/02/25,19 Dec 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"Redmi Note 8 Pro is a super product. It would be more nicer if the storage is 128 GB.




",2020/02/25,17 Dec 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
Phone er gaming experience ta khub valo ... Phone e ami kono somosha khuje paini ...In short I am happy...,2020/02/25,24 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"Good products. But price is lower then Daraz in market.
In market price is 20800 but in Daraz I bought by spending 22244. ",2020/02/25,17 Nov 2019,4,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
Authentic and 100% original. I verified by SMS and MI global website. Highly recommended,2020/02/25,17 Dec 2019,5,Mehedi H.,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
"This phone is  original,i used last 3 month still amezing.I am  happy to got it.",2020/02/25,2  weeks ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
"best part is I got the delivery within 3 days at Cox's Bazar. original product and I am using it since last one week .
so far my experience is good.
I will definitely refer others to grab this product.
",2020/02/25,09 Dec 2019,5,Asik R.,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
Product good but delivery 11 days for this reason I am not satisfied of service.,2020/02/25,29 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
Thank you Daraz. The product was really good. I'm happy for your service☺☺😣,2020/02/25,19 Nov 2019,5,Hasan S.,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
The best I have received so far from daraz. surely recommend for all.,2020/02/25,15 Dec 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"nice phone,good battery backup,tobe desine ta kub beshi valo na",2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
Good product according to price,2020/02/25,09 Dec 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"good phone,good battery backup",2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"good phone,good battery backup",2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"good phone,good battery backup",2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
"good phone,good battery backup",2020/02/25,28 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
Super fast delivery. Original product and good packaging.,2020/02/25,4  weeks ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
"Original Product, Thanks to seller :) ",2020/02/25,4  weeks ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
No. 1 product and service. Thanks,2020/02/25,19 Nov 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
Good performing mobile,2020/02/25,2  weeks ago,5,MAHAMUDUL H.,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
    সেরা মোবাইল ফোন ,2020/02/25,19 Nov 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
"Product is excellent 
",2020/02/25,19 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
Till now it's good ,2020/02/25,22 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
