content,current_date,date,rating,reviewer_name,title,total_rating
Buy 3 product. all are well.quality also perfect.Thanks gadgets lab and daraz.,2020/02/27,03 Nov 2019,5,Hirok H.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"Great product...
I am very happy with this.",2020/02/27,17 Sep 2019,5,Fahim F.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"one of the best earphones I have ever used, I will recommend it to everyone.",2020/02/27,25 Jul 2019,5,Fahim F.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
product original... khub e fast delivery hoise... but sound quality average.... clarity / treble er khub e ovab silo.... mid bass... low treble.... price hishebe thik e ase... think before you choose ,2020/02/27,09 Jan 2020,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"Best price a best products, 2din a delivery peyechi,
thanks gadgets lab💜",2020/02/27,13 Jan 2020,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"Don't purchase anything from this seller, he is a cheater seller. I ordered white but he sent me black like what the fuck",2020/02/27,1  week ago,1,Sajon D.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
প্রোডাক্ট প্যাকেজিং দুটোই ভালো। বক্সটা অস্থির। সাউন্ড কোয়ালিটি আরেকটু বেটার হওয়া দরকার ছিলো এই দামে। ,2020/02/27,24 Dec 2019,4,Kaisar I.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"প্রাইজ রেঞ্জে সেরা ইয়ারফোন, যথেষ্ট লাউড,  এর পরে আবার বিল্ড ইন ভলিউম কন্ট্রলার আছে। কথা বলা বা টুকটাক গান শোনার জন্য পার্ফেক্ট৷  ( ডেলিভারি ১০/১০, প্যাকিং ৮/১০) ইয়ারফোনের বক্সটা জোস (১০/১০)। 
তবে যারা বেজ পছন্দ করেন তাদের জন্য একটু হাই প্রাইসে নেয়া উচিত। 
",2020/02/27,17 Dec 2019,4,A.Z. T.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"খুবই Comfortable। সাউন্ড কোয়ালিটি ভালো। Delivery খুব দ্রুত ছিলো এবং প্রোডাক্টটি আমার কাছে Original মনে হয়েছে। 
ধন্যবাদ Gadgets Lab 😊",2020/02/27,01 Oct 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
৪মাস হয়ে গেলো প্রায়।ভালো সার্ভিস দিচ্ছে।কানের বাম ডান ঠিক করে দিলে ভালোভাবে শোনা যায়।আর প্রথম দিকে/একটানা ইউজে কানে ব্যাথা হতে পারে। ,2020/02/27,26 Sep 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
