content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/27,14 Nov 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,13 Nov 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,13 Nov 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,12 Nov 2019,3,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,11 Nov 2019,1,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,11 Nov 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,09 Nov 2019,4,Zerine K.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,07 Nov 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,07 Nov 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,04 Nov 2019,1,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,04 Nov 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,03 Nov 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,27 Oct 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,26 Oct 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,19 Oct 2019,2,fazleali,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,14 Oct 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,10 Oct 2019,2,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,10 Oct 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,10 Oct 2019,3,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,08 Oct 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,07 Oct 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,05 Oct 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,05 Oct 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,03 Oct 2019,1,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,02 Oct 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,02 Oct 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
