content,current_date,date,rating,reviewer_name,title,total_rating
"Stock android bole niyechilam.
Kinto performance j eto jogonno hbe vabini.
Asole Mediatek processor kknui valo kichu noy.
R ei brand er kuno parts/cover kicchu deshe pawa jayna.
Horrible brand",2020/02/25,27 Oct 2018,1,by Farhad H.,"Infinix Note 5 X604 - Smartphone - 6"" - 3GB RAM – 32GB ROM - 16MP + 12MP Camera – Grey",4.8
nice color give me..thanks,2020/02/25,09 Sep 2019,5,by SAGOR,"Infinix Note 5 X604 - Smartphone - 6"" - 3GB RAM – 32GB ROM - 16MP + 12MP Camera – Grey",4.8
product ভালো but কদিন use করার পর অনেক slow হয়ে যায় অন্যান্য কমদামি সেট গুলোর মতো।  সেট টা বিক্রি করে Redmi Note 7 pro কিনবো বা note 8,2020/02/25,24 Nov 2019,5,by Daraz Customer,"Infinix Note 5 X604 - Smartphone - 6"" - 3GB RAM – 32GB ROM - 16MP + 12MP Camera – Grey",4.8
good but camera!!!!,2020/02/25,05 Sep 2019,5,by Md. J.,"Infinix Note 5 X604 - Smartphone - 6"" - 3GB RAM – 32GB ROM - 16MP + 12MP Camera – Grey",4.8
"wow osthir...
awesome 👍👍",2020/02/25,14 Oct 2019,5,by Abdullah A.,"Infinix Smart 2 Pro X5514D - Smartphone 5.5"" 2GB RAM - 16GB ROM - 13MP + 8MP Camera - Sandstone Black",5.0
"Overall good but I'm totally shocked when installed GCamera on my Infinix s4. Never show full screen (full aspect ratio) view & no thermal data. It was 
my second order & bad experience from Daraz. First time I purchased Infinix Hot S3. This product was very good quality. That's why I ordered second time 
This is not fair.... 😠😠😠😠😡",2020/02/25,12 Oct 2019,5,by Arafat H.,Infinix S4 - X626 Smart Phone 3GB RAM - 32GB ROM,4.7
Very Good service. Got the product in less than 24 hours of order. Great mobile with the price point. Thanks daraz for your great service.,2020/02/25,25 Nov 2018,5,by Daraz Customer,"Infinix Hot 6 Pro X608 - Smartphone - 6"" - 3GB RAM - 32GB ROM - 13MP +2MP Camera - Black",4.8
"এই দামে ভালো একটি প্রোডাক্ট পেলাম।  
ধন্যবাদ Daraz এতো তাড়াতাড়ি ডেলিভারি দেয়ার জন্য।
সব দিক দিয়ে মোবাইল টা ভালোই পেলাম এবং মোবাইলটি অফিসিয়াল",2020/02/25,21 Jan 2020,5,by Daraz Customer,Infinix S5 - X652 Smartphone - 6.6inch - 4GB RAM - 64GB ROM - 16MP Camera,4.7
"অসাধারন। অনেক সুন্দর একটি মোবাইল।  Fully satisfied. 
যদিও প্রথম ওডার্র করা মোবাইল paperfly courier মেরে দিছে।",2020/02/25,15 Dec 2019,5,by Daraz Customer,Infinix S4 - X626 Smart Phone 3GB RAM - 32GB ROM,4.7
"A good budget phone. Cameras are awesome. Apart from Type C charging, overall good.",2020/02/25,17 Dec 2019,5,by Daraz Customer,Infinix S4 - X626 Smart Phone 3GB RAM - 32GB ROM,4.7
,2020/02/25,16 Nov 2019,5,by মুহাম্মদ স.,Infinix S4 - X626 Smart Phone 3GB RAM - 32GB ROM,4.7
প্রোডাক্টটি খুব সুন্দর হয়েছে ডেলিভারি ও খুব দ্রুত পাইছি খুব ভাল ছিল শুধু একটু হ্যাং করে,2020/02/25,01 Dec 2019,5,by Daraz Customer,Infinix S4 - X626 Smart Phone 3GB RAM - 32GB ROM,4.7
Bhalo survice disse.. And Daraz matro 2 diner moddhe ponno ti powse dise...,2020/02/25,22 Jul 2018,5,by Tahmid,"Infinix Hot 6 Pro X608 - Smartphone - 6"" - 3GB RAM - 32GB ROM - 13MP +2MP Camera - Black",4.8
Good Phone... Thanks daraz,2020/02/25,20 Feb 2019,5,by Mahmudul H.,"Infinix Hot 6 Pro X608 - Smartphone - 6"" - 3GB RAM - 32GB ROM - 13MP +2MP Camera - Black",4.8
"প্রডাক্টটি অর্ডার অনুযায়ী পেয়েছি। 
ভাল মনে হয়েছে এখন পর্যন্ত।",2020/02/25,20 Nov 2018,5,by Daraz Customer,"Infinix Hot 6 Pro X608 - Smartphone - 6"" - 3GB RAM - 32GB ROM - 13MP +2MP Camera - Black",4.8
v slow delivering system..,2020/02/25,20 Dec 2018,2,by Daraz Customer,"Infinix Hot 6 Pro X608 - Smartphone - 6"" - 3GB RAM - 32GB ROM - 13MP +2MP Camera - Black",4.8
জোস ফোন। এই দামে পানচহোল ডিস্পলে পাওয়া.ব্যাটারি ব্যাকআপ কম। পিছনে ক্যামেরা খুব ভাল না.Just got the product within 2days,2020/02/25,15 Jan 2020,4,by biplob,Infinix S5 - X652 Smartphone - 6.6inch - 4GB RAM - 64GB ROM - 16MP Camera,4.7
"জোস ফোন। এই দামে পানচহোল ডিস্পলে পাওয়া, ডিজাইন, কালার, চার্জিং সবই ওকে। ছবিতে প্রথম কয়েকটি এই ফোনের তুলা। খুব ভালো ফোন। যারা আমার মতো নর্মাল ইউজের জন্য কিনবেন ভাবছেন, নিয়ে নেন এটা।",2020/02/25,10 Jan 2020,5,by Redwan A.,Infinix S5 - X652 Smartphone - 6.6inch - 4GB RAM - 64GB ROM - 16MP Camera,4.7
"ফালতু চার্জার এডাপটার দিছে আমাকে।
মেজাজ খারাপ হইয়া গেছে। 
আর চার্জিং স্পিড তো অনেক ভালো ফাস্ট চার্জিং সাপোর্ট করে.
 (৪-৪.৩০ ঘন্টা লাগে ফুল চার্জ হতে 😠😠😠😠)
গত ২৭/০১/২০২০ তারিখে ৩০০টাকা যাতায়াত ভাড়া দিয়া ইনফিনিক্স সার্ভিস সেন্টারে গেলাম চার্জ হয় না ঠিক করার জন্য বলছে ২ দিন পরে যেতে।২ দিন পরে গেলাম ৩০০ টাকা খরচ করে ৩০/০১/২০২০ তারিখে নিয়া আসলাম।আজ দেখি আবার সেম সমস্যা দেখা দিতাছে। কি করতাম বুজতাছি না।",2020/02/25,2  weeks ago,1,by Daraz Customer,Infinix S5 - X652 Smartphone - 6.6inch - 4GB RAM - 64GB ROM - 16MP Camera,4.7
"this products is better of price
thanks #InfinixMobileBangladesh",2020/02/25,16 Jan 2020,5,by Daraz Customer,Infinix S5 - X652 Smartphone - 6.6inch - 4GB RAM - 64GB ROM - 16MP Camera,4.7
