content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/25,11 Nov 2019,5,Daraz Customer,"Redmi Y3 Smartphone 6.26"" - 4GB RAM - 64GB ROM - 32MP Selfie Camera - Prime Black",5.0
Good phone,2020/02/25,21 Jun 2019,5,Forid U.,"Redmi Y3 Smartphone 6.26"" - 4GB RAM - 64GB ROM - 32MP Selfie Camera - Prime Black",5.0
গুড... ৪ দিনে ডেলিভারি পেয়েছি।  তবে পিকাবো কোন প্রোডাক্ট  ১ দিনে দয়ে দেয়।,2020/02/25,09 May 2019,5,Daraz Customer,"Redmi Y3 Smartphone 6.26"" - 4GB RAM - 64GB ROM - 32MP Selfie Camera - Prime Black",5.0
Cool! As expected.☺️,2020/02/25,21 Nov 2019,5,Arghya P.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
"Awesome handset, quickest delivery within one day. ",2020/02/25,22 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
"Original and authentic. The box was intact. The phone's battery level was absolutely 0%(don't know if it is positive or negative). The annoying fact is, it took two whole days to receive inside dhaka. Thats a shame. Still waiting for the EMI papers to arrive. ",2020/02/25,14 Nov 2019,4,Tanmoy T.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
"awesome phone.....
delivery fast diyece....and deliveri man onek friendly.....
price o 4000 kom.....
sobai nite paren....
made in india.....",2020/02/25,06 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
"All everything is ok.
Official product received. Thanks daraz for making a fantastic deal.  ",2020/02/25,28 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/25,30 Oct 2019,5,Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
,2020/02/25,14 Oct 2019,5,Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
onk vlo ..,2020/02/25,26 Oct 2019,5,Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
Good phone,2020/02/25,24 Jun 2019,5,FORID,"Xiaomi Redmi 7 - 6.26"" - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera",5.0
Good phone,2020/02/25,21 Jun 2019,5,Forid U.,"Xiaomi Redmi 7 - 6.26"" - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera",5.0
Good phone,2020/02/25,09 May 2019,5,Forid U.,"Xiaomi Redmi 7 - 6.26"" - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera",5.0
Good phone,2020/02/25,07 May 2019,5,Forid U.,"Xiaomi Redmi 7 - 6.26"" - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera",5.0
Good phone,2020/02/25,11 Nov 2019,5,Daraz Customer,Xiaomi Redmi 7 - 6.26  - 3GB RAM - 32GB ROM - 12MP + 2MP Rear Dual Camera,5.0
"new phone but kono Charge nie, battery fully 0%",2020/02/25,28 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
